EAR,MOR,NLR,State
"0.14012602960099863","0.48028539287435723","1.0356112718195483","Eye Closed"
"0.1563599588024008","0.44627357686740143","1.0383000117972363","Eye Closed"
"0.1583651580719053","0.4873489321229975","0.9953423128263976","Eye Closed"
"0.15287879285030032","0.4613665828189396","1.0383000117972363","Eye Closed"
"0.18025499544875728","0.5020292357493824","1.0383000117972363","Eye Closed"
"0.17490355509850172","0.4694148409122351","0.9953423128263976","Eye Closed"
"0.17137346969847606","0.48390069660360746","1.0","Eye Closed"
"0.19928054356653563","0.5386822890481969","1.0","Eye Closed"
"0.16855885875398777","0.5299968079914507","0.957265311877235","Eye Closed"
"0.1673168074001118","0.5217399968877143","1.0","Eye Closed"
"0.1679684197435408","0.5197335266177201","1.0","Eye Closed"
"0.1826944887022836","0.5469120674021838","1.0","Eye Closed"
"0.18328093049985061","0.47652037714627066","1.0","Eye Closed"
"0.1679684197435408","0.43944113849075517","1.0427658389089751","Eye Closed"
"0.2139332670928642","0.4437778447716876","1.0489860567290186","Eye Closed"
"0.1893461768338833","0.41473368287243584","1.0569296910141242","Eye Closed"
"0.2190457245949068","0.42543562981151706","1.0569296910141242","Eye Closed"
"0.1929993250531513","0.4240392517506181","1.014760945716612","Eye Closed"
"0.28222058065959643","0.4371292246223556","1.066558234885225","Normal"
"0.17538995159039614","0.45350895112091305","1.0569296910141242","Normal"
"0.1870908102444285","0.42569295508152116","1.0991717057228638","Normal"
"0.17278207035431703","0.41941584583668656","1.141478855562015","Normal"
"0.19062373673478733","0.398968979222843","1.0569296910141242","Normal"
"0.18853678321474343","0.4074943518093879","1.1084333698134432","Normal"
"0.20146034121540768","0.41473368287243584","1.0569296910141242","Normal"
"0.19625353814993224","0.41266336201657655","1.0991717057228638","Normal"
"0.20852690257362644","0.5439205038841802","1.0","Normal"
"0.18238638995023804","0.5260180024845125","0.90640020867714","Normal"
"0.16808727131734297","0.5156578404329478","0.8622612271184538","Normal"
"0.16074187559674225","0.4886089138774781","0.819148165762531","Normal"
"0.11419404476882689","0.45821757100340405","0.7760351044066083","Normal"
"0.13516905198125578","0.45134667801926914","0.8622612271184538","Normal"
"0.17024002284132106","0.4348940462642746","1.0786884504963428","Normal"
"0.1658600953695929","0.44165847126950564","1.1648507730263453","Normal"
"0.18720952462863744","0.4329945657346434","1.336504902033603","Normal"
"0.2073899158371777","0.4479217644485842","1.4233841030560632","Normal"
"0.21644212329099172","0.4277220239473118","1.4227310247454485","Normal"
"0.2093680815058443","0.4479187418256011","1.4227310247454485","Normal"
"0.19409616556664672","0.4262565669259045","1.466477964654718","Normal"
"0.20432538872361214","0.4643550380093155","1.4658440861013713","Normal"
"0.230627085783616","0.46281239792172996","1.508957147457294","Normal"
"0.20600314390116062","0.47565290714021163","1.5526688858687745","Normal"
"0.2832407014435547","0.3522904793365897","1.4683779584957966","Normal"
"0.3031011468139608","0.47813904631305165","1.3802914405901903","Normal"
"0.21412655331790675","0.5887251842058978","0.90640020867714","Normal"
"0.1568627450980392","0.5125829263418377","1.2071657179658353","Normal"
"0.1388888888888889","0.45","1.2102413043975522","Normal"
"0.1387605849893399","0.43946385339642596","1.2079353487217146","Normal"
"0.1453602923880971","0.4419911722888508","1.2102413043975522","Normal"
"0.1453602923880971","0.38289215822874556","1.2532485668295108","Normal"
"0.15775555198978777","0.4334292110061515","1.25102188713139","Normal"
"0.1665383627671177","0.39874812789116887","1.2532485668295108","Normal"
"0.19444444444444442","0.40771107569516335","1.2079353487217146","Normal"
"0.16228070175438597","0.4068608926042454","1.25102188713139","Normal"
"0.18055555555555555","0.4179038525875424","1.2079353487217146","Normal"
"0.18280941194678305","0.4320337938390344","1.2102413043975522","Normal"
"0.1527777777777778","0.4315845456956609","1.25102188713139","Normal"
"0.19208164191034222","0.39298176562475007","1.2079353487217146","Normal"
"0.1937298079038987","0.4078287018903119","1.1648507730263453","Normal"
"0.18055555555555555","0.3931190979449262","1.2102413043975522","Normal"
"0.19081775219538666","0.4006573331921186","1.2079353487217146","Normal"
"0.18027756377319948","0.40239539537750085","1.2079353487217146","Normal"
"0.1821130355399121","0.39466607934114584","1.2079353487217146","Normal"
"0.21045541568224366","0.3931190979449262","1.2079353487217146","Normal"
"0.2104340316989855","0.40319253469842997","1.2079353487217146","Normal"
"0.20432120830074146","0.3923418745000168","1.2102413043975522","Head Bending"
"0.18718188054415263","0.39792035582780133","1.2079353487217146","Head Bending"
